ID_CIDERH,ID_PROPIET,COD_BNA,LAT_Y,LON_X,ALTURA,PROPIETARIO,PAIS,REGION,COMUNA,NOMBRE,CUENCA,SUB_CUENCA,GEOMORFO,DATUM,DATO,COD_CUENCA,COMENTARIO,ANOS_DV,ANOI_DV,ANOF_DV,ANOS_PP,ANOI_PP,ANOF_PP,ANOS_TMED,ANOI_TMED,ANOF_TMED,ANOS_TMAX,ANOI_TMAX,ANOF_TMAX,ANOS_TMIN,ANOI_TMIN,ANOF_TMIN,ANOS_V,ANOI_V,ANOF_V,ANOS_HR,ANOI_HR,ANOF_HR,ANOS_R,ANOI_R,ANOF_R,ANOS_RMAX,ANOI_RMAX,ANOF_RMAX,ANOS_RMIN,ANOI_RMIN,ANOF_RMIN,ANOS_VMAX,ANOI_VMAX,ANOF_VMAX,ANOS_VMIN,ANOI_VMIN,ANOF_VMIN,ANOS_HRMAX,ANOI_HRMAX,ANOF_HRMAX,ANOS_HRMIN,ANOI_HRMIN,ANOF_HRMIN,ANOS_TMINS,ANOI_TMINS,ANOF_TMINS,ANOS_TR,ANOI_TR,ANOF_TR,ANOS_PA,ANOI_PA,ANOF_PA,TDATOS_DV,PDATOS_DV,NA_DV,PNA_DV,VALIDOS_DV,PVALIDOS_DV,ANOFAV_DV,PACEPTA_DV,TDATOS_PP,PDATOS_PP,NA_PP,PNA_PP,VALIDOS_PP,PVALIDOS_PP,ANOFAV_PP,PACEPTA_PP,TDATOS_TMED,PDATOS_TMED,NA_TMED,PNA_TMED,VALIDOS_TMED,PVALIDOS_TMED,ANOFAV_TMED,PACEPTA_TMED,TDATOS_TMAX,PDATOS_TMAX,NA_TMAX,PNA_TMAX,VALIDOS_TMAX,PVALIDOS_TMAX,ANOFAV_TMAX,PACEPTA_TMAX,TDATOS_TMIN,PDATOS_TMIN,NA_TMIN,PNA_TMIN,VALIDOS_TMIN,PVALIDOS_TMIN,ANOFAV_TMIN,PACEPTA_TMIN,TDATOS_V,PDATOS_V,NA_V,PNA_V,VALIDOS_V,PVALIDOS_V,ANOFAV_V,PACEPTA_V,TDATOS_HR,PDATOS_HR,NA_HR,PNA_HR,VALIDOS_HR,PVALIDOS_HR,ANOFAV_HR,PACEPTA_HR,TDATOS_R,PDATOS_R,NA_R,PNA_R,VALIDOS_R,PVALIDOS_R,ANOFAV_R,PACEPTA_R,TDATOS_RMAX,PDATOS_RMAX,NA_RMAX,PNA_RMAX,VALIDOS_RMAX,PVALIDOS_RMAX,ANOFAV_RMAX,PACEPTA_RMAX,TDATOS_RMIN,PDATOS_RMIN,NA_RMIN,PNA_RMIN,VALIDOS_RMIN,PVALIDOS_RMIN,ANOFAV_RMIN,PACEPTA_RMIN,TDATOS_VMAX,PDATOS_VMAX,NA_VMAX,PNA_VMAX,VALIDOS_VMAX,PVALIDOS_VMAX,ANOFAV_VMAX,PACEPTA_VMAX,TDATOS_VMIN,PDATOS_VMIN,NA_VMIN,PNA_VMIN,VALIDOS_VMIN,PVALIDOS_VMIN,ANOFAV_VMIN,PACEP_VMIN,TDATOS_HRMAX,PDATOS_HRMAX,NA_HRMAX,PNA_HRMAX,VALIDOS_HRMAX,PVALIDOS_HRMAX,ANOFAV_HRMAX,PACEPTA_HRMAX,TDATOS_HRMIN,PDATOS_HRMIN,NA_HRMIN,PNA_HRMIN,VALIDOS_HRMIN,PVALIDOS_HRMIN,ANOFAV_HRMIN,PACEPTA_HRMIN,TDATOS_TMINSUELO,PDATOS_TMINSUELO,NA_TMINSUELO,PNA_TMINSUELO,VALIDOS_TMINSUELO,PVALIDOS_TMINSUELO,ANOSFAV_TMINSUELO,PACEPTA_TMINSUELO,TDATOS_TROCIO,PDATOS_TROCIO,NA_TROCIO,PNA_TROCIO,VALIDOS_TROCIO,PVALIDO_TROCIO,ANOSFAV_TROCIO,PACEPTA_TROCIO,TDATOS_PA,PDATOS_PA,NA_PA,PNA_PA,VALIDOS_PA,PVALIDO_PA,ANOSFAV_PA,PACEPTA_PA,PCORTE
M_051_AA,851960,NULL,-16.15,-62.1,497.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,2.0,2004.0,2005.0,2.0,2004.0,2005.0,2.0,2004.0,2005.0,2.0,2004.0,2005.0,2.0,2004.0,2005.0,2.0,2004.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2004.0,2005.0,2.0,2004.0,2005.0,189.0,0.035313,0.0,0.0,189.0,100.0,0.0,0.0,187.0,0.045659,0.0,0.0,187.0,100.0,0.0,0.0,206.0,0.035014,0.0,0.0,206.0,100.0,0.0,0.0,197.0,0.041707,37.0,18.78173,160.0,81.21827,0.0,0.0,197.0,0.041707,10.0,5.076142,187.0,94.92386,0.0,0.0,205.0,0.034918,0.0,0.0,205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.03661187,0.0,0.0,206.0,100.0,0.0,0.0,198.0,0.05707499,0.0,0.0,198.0,100.0,0.0,0.0,85.0
M_051_BOL,NULL,NULL,-20.820833,-65.666667,2620.0,SENAMHI,BOLIVIA,NULL,POTOSI,COTAGAITA,POTOSI,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,0.0,0.0,0.0,16.0,1943.0,1987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4715.0,0.236017,0.0,0.0,4715.0,100.0,11.0,68.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
M_052_AA,851960,NULL,-16.233,-62.033,490.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,5.0,1949.0,1953.0,0.0,0.0,0.0,5.0,1949.0,1953.0,4.0,1949.0,1953.0,4.0,1949.0,1953.0,5.0,1949.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1949.0,1953.0,5.0,1949.0,1953.0,1147.0,0.214309,0.0,0.0,1147.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,0.287249,0.0,0.0,1690.0,100.0,4.0,80.0,364.0,0.077062,364.0,100.0,0.0,0.0,0.0,0.0,364.0,0.077062,0.0,0.0,364.0,100.0,0.0,0.0,1667.0,0.283941,0.0,0.0,1667.0,100.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656.0,0.2943168,0.0,0.0,1656.0,100.0,4.0,80.0,1690.0,0.4871552,0.0,0.0,1690.0,100.0,4.0,80.0,85.0
M_052_BOL,NULL,NULL,-20.822222,-65.646944,2616.0,SENAMHI,BOLIVIA,NULL,POTOSI,COTAGAITA_MOSOJ LLAJTA,POTOSI,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,0.0,0.0,0.0,12.0,1990.0,2014.0,12.0,1990.0,2014.0,12.0,1990.0,2014.0,12.0,1990.0,2014.0,0.0,0.0,0.0,11.0,1990.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1990.0,2013.0,11.0,1990.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.0,0.188864,0.0,0.0,3773.0,100.0,9.0,75.0,3831.0,0.407549,32.0,0.835291,3799.0,99.16471,9.0,75.0,3831.0,0.408147,1.0,0.026103,3830.0,99.9739,9.0,75.0,3831.0,0.408119,31.0,0.809188,3800.0,99.19081,9.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2836.0,1.028334,0.0,0.0,2836.0,100.0,5.0,45.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.0,1.083801,0.0,0.0,2837.0,100.0,5.0,45.45455,2828.0,1.083313,1.0,0.035361,2827.0,99.96464,5.0,45.45455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
M_053_AA,851960,NULL,-16.25,-62.05,490.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,22.0,1942.0,1986.0,32.0,1942.0,1986.0,23.0,1942.0,1986.0,19.0,1949.0,1986.0,19.0,1949.0,1986.0,23.0,1942.0,1986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1943.0,1986.0,14.0,1958.0,1986.0,6273.0,1.172068,0.0,0.0,6273.0,100.0,12.0,54.545455,5374.0,1.312146,0.0,0.0,5374.0,100.0,9.0,28.125,6590.0,1.120103,0.0,0.0,6590.0,100.0,16.0,69.565217,3920.0,0.829904,2106.0,53.72449,1814.0,46.27551,0.0,0.0,3920.0,0.829902,1273.0,32.47449,2647.0,67.52551,1.0,5.263158,6433.0,1.095738,0.0,0.0,6433.0,100.0,15.0,65.217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5901.0,1.04877,0.0,0.0,5901.0,100.0,13.0,59.09091,3774.0,1.087884,0.0,0.0,3774.0,100.0,8.0,57.14286,85.0
M_053_BOL,NULL,NULL,-17.838889,-68.414444,3917.0,SENAMHI,BOLIVIA,NULL,ORURO,CURAHUARA DE CARANGAS AT,ORURO,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,0.0,0.0,0.0,3.0,2012.0,2014.0,3.0,2012.0,2014.0,3.0,2012.0,2014.0,3.0,2012.0,2014.0,0.0,0.0,0.0,2.0,2012.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2012.0,2013.0,2.0,2012.0,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,0.027982,0.0,0.0,559.0,100.0,1.0,33.33333,559.0,0.059467,90.0,16.10018,469.0,83.89982,1.0,33.33333,559.0,0.059555,0.0,0.0,559.0,100.0,1.0,33.33333,559.0,0.059551,90.0,16.10018,469.0,83.89982,1.0,33.33333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.170059,0.0,0.0,469.0,100.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.0,0.179169,0.0,0.0,469.0,100.0,1.0,50.0,469.0,0.179658,0.0,0.0,469.0,100.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
M_054_AA,851960,NULL,-16.25,-62.09,497.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,3.0,2000.0,2002.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,2002.0,3.0,2000.0,2002.0,676.0,0.126306,0.0,0.0,676.0,100.0,1.0,33.333333,717.0,0.175067,0.0,0.0,717.0,100.0,1.0,33.333333,719.0,0.122209,0.0,0.0,719.0,100.0,1.0,33.333333,704.0,0.149044,84.0,11.93182,620.0,88.06818,0.0,0.0,704.0,0.149044,46.0,6.534091,658.0,93.46591,1.0,33.333333,719.0,0.122468,0.0,0.0,719.0,100.0,1.0,33.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,0.1277861,0.0,0.0,719.0,100.0,1.0,33.33333,718.0,0.2069689,0.0,0.0,718.0,100.0,1.0,33.33333,85.0
M_054_BOL,NULL,NULL,-16.55,-69.033333,3812.0,SENAMHI,BOLIVIA,NULL,LA PAZ,DESAGUADERO,LA PAZ,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,0.0,0.0,0.0,28.0,1965.0,2006.0,22.0,1965.0,2006.0,22.0,1965.0,2006.0,22.0,1965.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9224.0,0.461723,0.0,0.0,9224.0,100.0,22.0,78.57143,7038.0,0.748715,98.0,1.392441,6940.0,98.60756,16.0,72.72727,7038.0,0.749814,73.0,1.037226,6965.0,98.96277,16.0,72.72727,7038.0,0.749764,25.0,0.355214,7013.0,99.64479,16.0,72.72727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
M_055_AA,851960,NULL,-16.25,-62.1,497.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,18.0,1986.0,2004.0,18.0,1986.0,2004.0,18.0,1986.0,2004.0,18.0,1986.0,2004.0,18.0,1986.0,2004.0,18.0,1986.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1991.0,2002.0,18.0,1986.0,2004.0,18.0,1986.0,2004.0,4846.0,0.905442,0.0,0.0,4846.0,100.0,11.0,61.111111,5146.0,1.256476,0.0,0.0,5146.0,100.0,12.0,66.666667,5250.0,0.892343,0.0,0.0,5250.0,100.0,13.0,72.222222,4849.0,1.026582,833.0,17.1788,4016.0,82.8212,4.0,22.222222,4849.0,1.02658,440.0,9.074036,4409.0,90.92596,5.0,27.777778,5219.0,0.888956,0.0,0.0,5219.0,100.0,13.0,72.222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.01532724,0.0,0.0,3.0,100.0,0.0,0.0,5248.0,0.9327141,0.0,0.0,5248.0,100.0,13.0,72.22222,5038.0,1.452241,0.0,0.0,5038.0,100.0,11.0,61.11111,85.0
M_055_BOL,NULL,NULL,-18.353611,-67.115556,3565.0,SENAMHI,BOLIVIA,NULL,ORURO,EL CHORO AT,ORURO,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,0.0,0.0,0.0,1.0,2011.0,2011.0,1.0,2011.0,2011.0,1.0,2011.0,2011.0,1.0,2011.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,0.00906,0.0,0.0,181.0,100.0,0.0,0.0,181.0,0.019255,0.0,0.0,181.0,100.0,0.0,0.0,181.0,0.019283,0.0,0.0,181.0,100.0,0.0,0.0,181.0,0.019282,0.0,0.0,181.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
M_056_AA,852000,NULL,-16.517,-68.3,3959.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,6.0,1984.0,1989.0,6.0,1984.0,1989.0,6.0,1984.0,1989.0,3.0,1985.0,1989.0,3.0,1985.0,1989.0,6.0,1984.0,1989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1988.0,1988.0,6.0,1984.0,1989.0,5.0,1985.0,1989.0,34.0,0.006353,0.0,0.0,34.0,100.0,0.0,0.0,25.0,0.006104,0.0,0.0,25.0,100.0,0.0,0.0,45.0,0.007649,0.0,0.0,45.0,100.0,0.0,0.0,7.0,0.001482,1.0,14.28571,6.0,85.71429,0.0,0.0,7.0,0.001482,6.0,85.71429,1.0,14.28571,0.0,0.0,48.0,0.008176,0.0,0.0,48.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.02043632,0.0,0.0,4.0,100.0,0.0,0.0,32.0,0.005687281,0.0,0.0,32.0,100.0,0.0,0.0,23.0,0.006629923,0.0,0.0,23.0,100.0,0.0,0.0,85.0
M_056_BOL,NULL,NULL,-20.65,-65.666667,3758.0,SENAMHI,BOLIVIA,NULL,POTOSI,ESCARA,POTOSI,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,0.0,0.0,0.0,8.0,1995.0,2002.0,8.0,1995.0,2002.0,8.0,1995.0,2002.0,8.0,1995.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.0,0.130948,0.0,0.0,2616.0,100.0,6.0,75.0,2616.0,0.278295,0.0,0.0,2616.0,100.0,6.0,75.0,2615.0,0.278597,0.0,0.0,2615.0,100.0,6.0,75.0,2615.0,0.278578,0.0,0.0,2615.0,100.0,6.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
M_057_AA,852010,NULL,-16.483,-68.15,4063.0,NOAA,BOLIVIA,NULL,NULL,NULL,NULL,NULL,BOLIVIA,WGS 1984,SI,NULL,NULL,5.0,1949.0,1953.0,0.0,0.0,0.0,5.0,1949.0,1953.0,5.0,1949.0,1953.0,5.0,1949.0,1953.0,5.0,1949.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1949.0,1953.0,0.0,0.0,0.0,1212.0,0.226454,0.0,0.0,1212.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.0,0.287929,0.0,0.0,1694.0,100.0,4.0,80.0,1501.0,0.317777,1501.0,100.0,0.0,0.0,0.0,0.0,1501.0,0.317776,0.0,0.0,1501.0,100.0,2.0,40.0,1709.0,0.291095,0.0,0.0,1709.0,100.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665.0,0.2959164,0.0,0.0,1665.0,100.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
